"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Comunitat Valenciana",81
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Comunitat Valenciana",57
2021,10,"Sant Martí",68,"el Poblenou","Homes","Comunitat Valenciana",158
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Comunitat Valenciana",60
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Comunitat Valenciana",63
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Comunitat Valenciana",93
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Comunitat Valenciana",103
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Comunitat Valenciana",125
2021,1,"Ciutat Vella",1,"el Raval","Homes","Extremadura",86
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Extremadura",24
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Extremadura",26
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Extremadura",44
2021,2,"Eixample",5,"el Fort Pienc","Homes","Extremadura",80
2021,2,"Eixample",6,"la Sagrada Família","Homes","Extremadura",152
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Extremadura",68
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Extremadura",82
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Extremadura",126
2021,2,"Eixample",10,"Sant Antoni","Homes","Extremadura",86
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Extremadura",93
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Extremadura",0
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Extremadura",179
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Extremadura",51
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Extremadura",45
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Extremadura",78
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Extremadura",112
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Extremadura",97
2021,4,"Les Corts",19,"les Corts","Homes","Extremadura",86
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Extremadura",92
2021,4,"Les Corts",21,"Pedralbes","Homes","Extremadura",14
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Extremadura",6
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Extremadura",21
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Extremadura",9
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Extremadura",30
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Extremadura",46
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Extremadura",18
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Extremadura",34
2021,6,"Gràcia",29,"el Coll","Homes","Extremadura",17
2021,6,"Gràcia",30,"la Salut","Homes","Extremadura",31
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Extremadura",99
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Extremadura",76
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Extremadura",67
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Extremadura",36
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Extremadura",104
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Extremadura",41
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Extremadura",291
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Extremadura",108
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Extremadura",36
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Extremadura",19
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Extremadura",24
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Extremadura",1
2021,7,"Horta-Guinardó",43,"Horta","Homes","Extremadura",113
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Extremadura",120
2021,8,"Nou Barris",45,"Porta","Homes","Extremadura",131
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Extremadura",53
2021,8,"Nou Barris",47,"Can Peguera","Homes","Extremadura",5
2021,8,"Nou Barris",48,"la Guineueta","Homes","Extremadura",83
2021,8,"Nou Barris",49,"Canyelles","Homes","Extremadura",56
2021,8,"Nou Barris",50,"les Roquetes","Homes","Extremadura",116
2021,8,"Nou Barris",51,"Verdun","Homes","Extremadura",80
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Extremadura",227
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Extremadura",37
2021,8,"Nou Barris",54,"Torre Baró","Homes","Extremadura",25
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Extremadura",115
2021,8,"Nou Barris",56,"Vallbona","Homes","Extremadura",12
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Extremadura",61
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Extremadura",10
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Extremadura",74
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Extremadura",332
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Extremadura",147
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Extremadura",45
2021,9,"Sant Andreu",63,"Navas","Homes","Extremadura",88
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Extremadura",124
2021,10,"Sant Martí",65,"el Clot","Homes","Extremadura",122
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Extremadura",55
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Extremadura",16
2021,10,"Sant Martí",68,"el Poblenou","Homes","Extremadura",86
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Extremadura",56
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Extremadura",126
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Extremadura",101
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Extremadura",181
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Extremadura",233
2021,1,"Ciutat Vella",1,"el Raval","Homes","Galícia",283
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Galícia",98
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Galícia",85
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Galícia",150
2021,2,"Eixample",5,"el Fort Pienc","Homes","Galícia",195
2021,2,"Eixample",6,"la Sagrada Família","Homes","Galícia",283
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Galícia",162
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Galícia",223
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Galícia",316
2021,2,"Eixample",10,"Sant Antoni","Homes","Galícia",210
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Galícia",318
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Galícia",6
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Galícia",292
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Galícia",112
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Galícia",116
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Galícia",168
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Galícia",197
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Galícia",258
2021,4,"Les Corts",19,"les Corts","Homes","Galícia",237
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Galícia",176
2021,4,"Les Corts",21,"Pedralbes","Homes","Galícia",48
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Galícia",10
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Galícia",52
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Galícia",53
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Galícia",80
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Galícia",117
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Galícia",113
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Galícia",82
2021,6,"Gràcia",29,"el Coll","Homes","Galícia",52
2021,6,"Gràcia",30,"la Salut","Homes","Galícia",79
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Galícia",243
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Galícia",162
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Galícia",153
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Galícia",56
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Galícia",245
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Galícia",52
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Galícia",305
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Galícia",84
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Galícia",55
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Galícia",24
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Galícia",57
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Galícia",4
2021,7,"Horta-Guinardó",43,"Horta","Homes","Galícia",192
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Galícia",223
2021,8,"Nou Barris",45,"Porta","Homes","Galícia",272
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Galícia",68
2021,8,"Nou Barris",47,"Can Peguera","Homes","Galícia",4
2021,8,"Nou Barris",48,"la Guineueta","Homes","Galícia",131
2021,8,"Nou Barris",49,"Canyelles","Homes","Galícia",61
2021,8,"Nou Barris",50,"les Roquetes","Homes","Galícia",95
2021,8,"Nou Barris",51,"Verdun","Homes","Galícia",101
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Galícia",304
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Galícia",32
2021,8,"Nou Barris",54,"Torre Baró","Homes","Galícia",16
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Galícia",63
2021,8,"Nou Barris",56,"Vallbona","Homes","Galícia",15
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Galícia",59
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Galícia",6
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Galícia",37
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Galícia",385
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Galícia",217
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Galícia",68
2021,9,"Sant Andreu",63,"Navas","Homes","Galícia",149
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Galícia",239
2021,10,"Sant Martí",65,"el Clot","Homes","Galícia",183
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Galícia",115
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Galícia",54
2021,10,"Sant Martí",68,"el Poblenou","Homes","Galícia",158
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Galícia",77
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Galícia",168
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Galícia",132
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Galícia",213
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Galícia",265
2021,1,"Ciutat Vella",1,"el Raval","Homes","Comunitat de Madrid",140
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Comunitat de Madrid",63
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Comunitat de Madrid",42
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Comunitat de Madrid",103
2021,2,"Eixample",5,"el Fort Pienc","Homes","Comunitat de Madrid",167
2021,2,"Eixample",6,"la Sagrada Família","Homes","Comunitat de Madrid",183
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Comunitat de Madrid",244
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Comunitat de Madrid",228
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Comunitat de Madrid",285
2021,2,"Eixample",10,"Sant Antoni","Homes","Comunitat de Madrid",153
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Comunitat de Madrid",139
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Comunitat de Madrid",6
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Comunitat de Madrid",100
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Comunitat de Madrid",43
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Comunitat de Madrid",79
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Comunitat de Madrid",56
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Comunitat de Madrid",84
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Comunitat de Madrid",178
2021,4,"Les Corts",19,"les Corts","Homes","Comunitat de Madrid",243
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Comunitat de Madrid",102
2021,4,"Les Corts",21,"Pedralbes","Homes","Comunitat de Madrid",102
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Comunitat de Madrid",18
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Comunitat de Madrid",107
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Comunitat de Madrid",125
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Comunitat de Madrid",129
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Comunitat de Madrid",255
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Comunitat de Madrid",151
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Comunitat de Madrid",59
2021,6,"Gràcia",29,"el Coll","Homes","Comunitat de Madrid",28
2021,6,"Gràcia",30,"la Salut","Homes","Comunitat de Madrid",55
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Comunitat de Madrid",205
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Comunitat de Madrid",149
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Comunitat de Madrid",101
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Comunitat de Madrid",40
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Comunitat de Madrid",115
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Comunitat de Madrid",23
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Comunitat de Madrid",80
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Comunitat de Madrid",29
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Comunitat de Madrid",17
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Comunitat de Madrid",17
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Comunitat de Madrid",22
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Comunitat de Madrid",4
2021,7,"Horta-Guinardó",43,"Horta","Homes","Comunitat de Madrid",67
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Comunitat de Madrid",74
2021,8,"Nou Barris",45,"Porta","Homes","Comunitat de Madrid",72
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Comunitat de Madrid",26
2021,8,"Nou Barris",47,"Can Peguera","Homes","Comunitat de Madrid",9
2021,8,"Nou Barris",48,"la Guineueta","Homes","Comunitat de Madrid",40
2021,8,"Nou Barris",49,"Canyelles","Homes","Comunitat de Madrid",17
2021,8,"Nou Barris",50,"les Roquetes","Homes","Comunitat de Madrid",39
2021,8,"Nou Barris",51,"Verdun","Homes","Comunitat de Madrid",27
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Comunitat de Madrid",59
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Comunitat de Madrid",16
2021,8,"Nou Barris",54,"Torre Baró","Homes","Comunitat de Madrid",11
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Comunitat de Madrid",19
2021,8,"Nou Barris",56,"Vallbona","Homes","Comunitat de Madrid",2
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Comunitat de Madrid",16
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Comunitat de Madrid",4
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Comunitat de Madrid",35
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Comunitat de Madrid",156
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Comunitat de Madrid",107
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Comunitat de Madrid",40
2021,9,"Sant Andreu",63,"Navas","Homes","Comunitat de Madrid",80
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Comunitat de Madrid",120
2021,10,"Sant Martí",65,"el Clot","Homes","Comunitat de Madrid",100
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Comunitat de Madrid",74
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Comunitat de Madrid",48
2021,10,"Sant Martí",68,"el Poblenou","Homes","Comunitat de Madrid",125
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Comunitat de Madrid",76
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Comunitat de Madrid",58
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Comunitat de Madrid",88
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Comunitat de Madrid",89
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Comunitat de Madrid",74
2021,1,"Ciutat Vella",1,"el Raval","Homes","Regió de Múrcia",51
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Regió de Múrcia",24
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Regió de Múrcia",16
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Regió de Múrcia",34
2021,2,"Eixample",5,"el Fort Pienc","Homes","Regió de Múrcia",52
2021,2,"Eixample",6,"la Sagrada Família","Homes","Regió de Múrcia",91
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Regió de Múrcia",58
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Regió de Múrcia",58
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Regió de Múrcia",101
2021,2,"Eixample",10,"Sant Antoni","Homes","Regió de Múrcia",59
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Regió de Múrcia",50
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Regió de Múrcia",1
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Regió de Múrcia",62
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Regió de Múrcia",21
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Regió de Múrcia",28
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Regió de Múrcia",32
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Regió de Múrcia",48
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Regió de Múrcia",74
2021,4,"Les Corts",19,"les Corts","Homes","Regió de Múrcia",60
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Regió de Múrcia",50
2021,4,"Les Corts",21,"Pedralbes","Homes","Regió de Múrcia",14
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Regió de Múrcia",3
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Regió de Múrcia",12
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Regió de Múrcia",11
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Regió de Múrcia",29
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Regió de Múrcia",40
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Regió de Múrcia",27
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Regió de Múrcia",13
2021,6,"Gràcia",29,"el Coll","Homes","Regió de Múrcia",13
2021,6,"Gràcia",30,"la Salut","Homes","Regió de Múrcia",9
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Regió de Múrcia",52
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Regió de Múrcia",39
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Regió de Múrcia",31
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Regió de Múrcia",10
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Regió de Múrcia",61
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Regió de Múrcia",13
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Regió de Múrcia",47
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Regió de Múrcia",34
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Regió de Múrcia",8
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Regió de Múrcia",9
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Regió de Múrcia",10
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Regió de Múrcia",0
2021,7,"Horta-Guinardó",43,"Horta","Homes","Regió de Múrcia",55
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Regió de Múrcia",47
2021,8,"Nou Barris",45,"Porta","Homes","Regió de Múrcia",66
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Regió de Múrcia",28
2021,8,"Nou Barris",47,"Can Peguera","Homes","Regió de Múrcia",8
2021,8,"Nou Barris",48,"la Guineueta","Homes","Regió de Múrcia",20
2021,8,"Nou Barris",49,"Canyelles","Homes","Regió de Múrcia",15
2021,8,"Nou Barris",50,"les Roquetes","Homes","Regió de Múrcia",40
2021,8,"Nou Barris",51,"Verdun","Homes","Regió de Múrcia",31
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Regió de Múrcia",62
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Regió de Múrcia",13
2021,8,"Nou Barris",54,"Torre Baró","Homes","Regió de Múrcia",4
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Regió de Múrcia",14
2021,8,"Nou Barris",56,"Vallbona","Homes","Regió de Múrcia",1
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Regió de Múrcia",27
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Regió de Múrcia",11
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Regió de Múrcia",43
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Regió de Múrcia",113
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Regió de Múrcia",55
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Regió de Múrcia",27
2021,9,"Sant Andreu",63,"Navas","Homes","Regió de Múrcia",35
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Regió de Múrcia",71
2021,10,"Sant Martí",65,"el Clot","Homes","Regió de Múrcia",47
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Regió de Múrcia",34
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Regió de Múrcia",22
2021,10,"Sant Martí",68,"el Poblenou","Homes","Regió de Múrcia",52
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Regió de Múrcia",18
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Regió de Múrcia",41
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Regió de Múrcia",39
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Regió de Múrcia",63
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Regió de Múrcia",64
2021,1,"Ciutat Vella",1,"el Raval","Homes","Comunitat Foral de Navarra",29
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Comunitat Foral de Navarra",10
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Comunitat Foral de Navarra",6
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Comunitat Foral de Navarra",26
2021,2,"Eixample",5,"el Fort Pienc","Homes","Comunitat Foral de Navarra",37
2021,2,"Eixample",6,"la Sagrada Família","Homes","Comunitat Foral de Navarra",39
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Comunitat Foral de Navarra",35
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Comunitat Foral de Navarra",49
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Comunitat Foral de Navarra",59
2021,2,"Eixample",10,"Sant Antoni","Homes","Comunitat Foral de Navarra",48
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Comunitat Foral de Navarra",34
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Comunitat Foral de Navarra",0
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Comunitat Foral de Navarra",23
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Comunitat Foral de Navarra",12
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Comunitat Foral de Navarra",21
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Comunitat Foral de Navarra",15
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Comunitat Foral de Navarra",18
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Comunitat Foral de Navarra",34
2021,4,"Les Corts",19,"les Corts","Homes","Comunitat Foral de Navarra",44
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Comunitat Foral de Navarra",37
2021,4,"Les Corts",21,"Pedralbes","Homes","Comunitat Foral de Navarra",12
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Comunitat Foral de Navarra",5
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Comunitat Foral de Navarra",33
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Comunitat Foral de Navarra",21
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Comunitat Foral de Navarra",29
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Comunitat Foral de Navarra",53
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Comunitat Foral de Navarra",33
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Comunitat Foral de Navarra",14
2021,6,"Gràcia",29,"el Coll","Homes","Comunitat Foral de Navarra",8
2021,6,"Gràcia",30,"la Salut","Homes","Comunitat Foral de Navarra",10
